react_id,kappmax_davidi_per_pp_per_s_repl,kappmax_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_davidi_per_pp_per_s_repl,kappmax_KO_ALE_davidi_per_pp_per_s_NULL_med,kappmax_KO_ALE_per_pp_per_s_repl,kappmax_KO_ALE_per_pp_per_s_NULL_med,kcat_iv_ML_per_AS_per_s_repl,kcat_iv_ML_per_AS_per_s_NULL_med
INDOLEtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
INDOLEtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
INOSTO_f,6.83950319638913,6.2,6.755812128709089,4.2,2.43737315974918,3.2680205804032005,15.641965140334499,16.616666665
INOSTO_b,7.7000846078894805,6.2,23.1856286761843,4.2,2.8667047912734103,3.2680205804032005,16.410197936197,16.616666665
INOSTt4pp,5.927003556067669,6.2,8.85974420804644,4.2,2.7856450718366403,3.2680205804032005,10.9888433028105,16.616666665
INSH,6.35500376511672,6.2,9.47722204912371,4.2,3.44798849709054,3.2680205804032005,0.043,0.043
INSK,6.36290845900239,6.2,12.017944639911699,4.2,3.9793656831454998,3.2680205804032005,24.226218975355803,16.616666665
INSt2pp,6.850725645754481,6.2,8.23855014223377,4.2,5.855832847674531,3.2680205804032005,20.9779692014678,16.616666665
INSt3pp,6.74097028678181,6.2,38.346323750005105,4.2,10.1044960166944,3.2680205804032005,15.838574756087198,16.616666665
INStex_f,9.86424153610249,6.2,11.965437568853801,4.2,7.00788011291944,3.2680205804032005,14.8721521613434,16.616666665
INStex_b,9.86424153610249,6.2,11.965437568853801,4.2,7.00788011291944,3.2680205804032005,14.8721521613434,16.616666665
INSTtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
INSTtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
IPDDI_f,6.51542535449947,6.2,6.676796514581269,4.2,4.121711928429311,3.2680205804032005,16.4181891549887,16.616666665
IPDDI_b,1.2493450742145502,6.2,1.1576142670086398,4.2,0.577649125496268,3.2680205804032005,5.5142499204118005,16.616666665
IPDPS,0.86,0.86,0.888063877555547,0.888063877555547,0.888063877555547,0.888063877555547,13.052220454675698,16.616666665
IPMD,4.9,4.9,9.64357492966325,9.64357492966325,9.64357492966325,9.64357492966325,69.0,69.0
IPPMIa_f,11.5290975266435,6.2,48.3375841974961,4.2,3.33618686018532,3.2680205804032005,10.1923523849203,16.616666665
IPPMIa_b,23.432471931997103,6.2,110.35295244369699,4.2,8.23008259668299,3.2680205804032005,18.7758421810818,16.616666665
IPPMIb_f,23.6070247165341,6.2,96.7379748902582,4.2,3.65918729423289,3.2680205804032005,11.4331496958338,16.616666665
IPPMIb_b,32.9876875961121,6.2,277.255143103062,4.2,8.52315462273109,3.2680205804032005,21.670665037855397,16.616666665
IPPS,10.0,10.0,10.0,10.0,8.60686706920375,8.60686706920375,44.6862145923156,16.616666665
ISETACabcpp,11.349222390081902,6.2,10.152048984791401,4.2,2.50154767306621,3.2680205804032005,7.1931716691949,16.616666665
ISETACtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
ISETACtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
K2L4Aabcpp,16.0,16.0,16.0,16.0,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
K2L4Aabctex,41.404580600873295,6.2,8.281089557560518,4.2,2.350624266487,3.2680205804032005,7.3441322425853,16.616666665
Kabcpp,6.90179401704846,6.2,14.5291939264311,4.2,4.12571625336842,3.2680205804032005,17.934568282380397,16.616666665
KARA1_f,6.381663282774401,6.2,21.7085522706885,4.2,6.41473324432736,3.2680205804032005,8.60503125720186,16.616666665
KARA1_b,2.3,2.3,3.78736509301032,3.78736509301032,3.78736509301032,3.78736509301032,19.5841274383456,16.616666665
KARA2_f,0.75,0.75,1.25856158095846,1.25856158095846,1.25856158095846,1.25856158095846,15.5605206127968,16.616666665
KARA2_b,4.03617185507261,6.2,6.01102216922935,4.2,2.60786941209761,3.2680205804032005,9.476172424971269,16.616666665
KAS14,3.47033774805189,6.2,5.920344603270969,4.2,2.63598512051591,3.2680205804032005,7.61122574635131,16.616666665
KAS15,4.61650775438091,6.2,14.984177603628499,14.984177603628499,14.984177603628499,14.984177603628499,13.8024226350666,16.616666665
KDOCT2,4.2,4.2,4.2,4.2,1.4468406937694498,1.4468406937694498,12.5,12.5
KDOPP,10.0,10.0,18.7248986850497,18.7248986850497,18.7248986850497,18.7248986850497,175.0,175.0
KDOPS,0.72,0.72,0.7638305474738571,0.7638305474738571,0.7638305474738571,0.7638305474738571,6.8,6.8
KDUI,5.3622366674572906,6.2,9.85691693936135,4.2,11.504521415365698,3.2680205804032005,18.4632332485318,16.616666665
KG6PDC,4.6756736729942405,6.2,4.43089962500847,4.2,2.4561498808505298,3.2680205804032005,25.850007899437102,16.616666665
Kt2pp,33.215116515341805,6.2,38.3853887397963,4.2,7.46744197929755,3.2680205804032005,25.7428164616074,16.616666665
Kt3pp,5.35815843623705,6.2,11.2213171460838,4.2,3.7495786725593705,3.2680205804032005,14.2429907542828,16.616666665
Ktex_f,27.4733993892799,6.2,48.855335691217,4.2,3.79512996011042,3.2680205804032005,102.311011582922,16.616666665
Ktex_b,26.954247466155,6.2,17.5464178174299,4.2,2.97777664908317,3.2680205804032005,165.819220651095,16.616666665
LA4NTpp,5.87068933127868,6.2,7.71480612016353,4.2,2.7855549179052903,3.2680205804032005,11.840396702658902,16.616666665
LACZ,26.939615573169398,6.2,13.014470389131699,4.2,3.83076180889031,3.2680205804032005,12.7368749523894,16.616666665
LACZpp,20.2953882794527,6.2,16.3292691246309,4.2,4.416344847464741,3.2680205804032005,9.05357781560288,16.616666665
LADGMDH,5.8118263232456195,6.2,11.2866253651575,4.2,7.8829743992907595,3.2680205804032005,19.516086892822603,16.616666665
LALADGLUtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LALADGLUtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LALADGLUtpp,6.1053599764617505,6.2,18.7154961779674,4.2,5.75220116447519,3.2680205804032005,14.305344962150901,16.616666665
LALALGLUtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
LALALGLUtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
LALALGLUtpp,6.1053599764617505,6.2,18.7154961779674,4.2,5.75220116447519,3.2680205804032005,14.305344962150901,16.616666665
LALDO2x,5.57578446639097,6.2,5.94746483433418,4.2,2.49900467470292,3.2680205804032005,8.24587136945753,16.616666665
LALDO3,3.68163376772139,6.2,10.730580277584,4.2,2.75932960008,3.2680205804032005,10.244561094044,16.616666665
LALGP,8.19839828828024,6.2,18.8214703548273,4.2,3.67871994802917,3.2680205804032005,10.2891392239598,16.616666665
LCADi,4.788717717997559,6.2,4.62720290212769,4.2,2.38527832228529,3.2680205804032005,12.0661539380043,16.616666665
LCARR,6.1347028711115,6.2,9.68776117812554,4.2,3.39636254239065,3.2680205804032005,10.1510389404586,16.616666665
LCARS_f,6.60388757091912,6.2,7.01854335443396,4.2,2.7516241309862797,3.2680205804032005,9.22112849201762,16.616666665
LCARS_b,18.0329623093246,6.2,29.7627459908217,4.2,18.4976089946085,3.2680205804032005,37.9144245626031,16.616666665
LCARSyi,11.3851361528934,6.2,40.5940989045039,4.2,16.6711907916224,3.2680205804032005,19.2080069350956,16.616666665
LCTSt3ipp,5.93043229453288,6.2,35.4871743626271,4.2,9.903916436527231,3.2680205804032005,19.3872434197709,16.616666665
LCTStex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LCTStex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LCTStpp,6.6307669207173205,6.2,24.9077665525215,4.2,9.68481225225064,3.2680205804032005,34.700181801666005,16.616666665
LDGUNPD,11.361788512634199,6.2,9.235475612618359,4.2,3.32187902668894,3.2680205804032005,15.8350868881056,16.616666665
LDH_D_f,3.925127407122,6.2,8.656439479242849,4.2,5.60187181883392,3.2680205804032005,8.67475176655651,16.616666665
LDH_D2,11.9375517132076,6.2,9.869618508308099,4.2,3.66926931203158,3.2680205804032005,14.819164924093402,16.616666665
LDH_D_b,10.5934838274641,6.2,20.8067764969771,4.2,11.563791100667501,3.2680205804032005,33.915844633598496,16.616666665
LEUabcpp,19.0801737829344,6.2,9.95312129307616,4.2,2.53950686717759,3.2680205804032005,6.7297793599473605,16.616666665
LEUt2rpp,5.909744283122211,6.2,30.1589762794101,4.2,8.57309939378453,3.2680205804032005,16.766436864856402,16.616666665
LEUt3pp,3.0106238289836003,6.2,4.8589552906113,4.2,2.1959380631179197,3.2680205804032005,36.178504424957794,16.616666665
LEUTAi,21.6170302754502,6.2,37.5180492534449,4.2,16.0854015399696,3.2680205804032005,13.2478623126615,16.616666665
LEUtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LEUtex_b,25.390821266816896,6.2,6.291286280367019,4.2,1.50472736539435,3.2680205804032005,1982.4515383159699,16.616666665
LEUTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032005,5.0,5.0
LGTHL,0.5295543310730539,6.2,64.4189010282935,64.4189010282935,64.4189010282935,64.4189010282935,4.63564330815129,16.616666665
LIPAabcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
LIPAabctex,41.404580600873295,6.2,8.281089557560518,4.2,2.350624266487,3.2680205804032005,7.3441322425853,16.616666665
LIPACabcpp,8.55071367292669,6.2,16.3816873656339,4.2,2.50442007366909,3.2680205804032005,9.418861284735948,16.616666665
LIPAHT2ex,3.15984479347369,6.2,3.6757450434523498,4.2,2.56103618898016,3.2680205804032005,11.498311567887,16.616666665
LIPAHTex,3.15984479347369,6.2,3.6757450434523498,4.2,2.56103618898016,3.2680205804032005,11.498311567887,16.616666665
LIPAMPL,4.4707233760945595,6.2,5.916114222538001,4.2,2.58675170051389,3.2680205804032005,9.909631816203161,16.616666665
LIPATPT,5.03926072786259,6.2,11.7706732280931,4.2,3.4499784868505,3.2680205804032005,10.1514986470947,16.616666665
LIPOCT,0.312323387238667,6.2,0.0025780896263455197,0.0025780896263455197,0.0025780896263455197,0.0025780896263455197,0.14,0.14
LIPOS,2.76095264328188,6.2,0.000241778468067115,0.000241778468067115,0.000241778468067115,0.000241778468067115,4.967185363415151,16.616666665
LIPOt2pp,5.760042456170269,6.2,12.8197036018068,4.2,7.098511644660139,3.2680205804032005,17.352714769373698,16.616666665
LIPOtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
LIPOtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
LKDRA_f,3.17054901411089,6.2,4.54058177114775,4.2,3.1220711732317104,3.2680205804032005,9.087454279964618,16.616666665
LKDRA_b,3.0384724191916095,6.2,4.07364397216986,4.2,2.9126682994802797,3.2680205804032005,6.821032265511099,16.616666665
L_LACD2,11.215955721594,6.2,17.477194593864,4.2,2.70518285389552,3.2680205804032005,7.47718278234406,16.616666665
L_LACD3,11.215955721594,6.2,17.477194593864,4.2,2.70518285389552,3.2680205804032005,7.47718278234406,16.616666665
L_LACt2rpp_f,6.60284257842625,6.2,10.343020893833,4.2,4.34728917903418,3.2680205804032005,12.825447906076601,16.616666665
L_LACt2rpp_b,6.60284257842625,6.2,10.343020893833,4.2,4.34728917903418,3.2680205804032005,12.825447906076601,16.616666665
L_LACtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
L_LACtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LPADSS,52.0,52.0,52.0,52.0,8.700117216706309,8.700117216706309,10.2476968742864,16.616666665
LPLIPAL1A120pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A140pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A141pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A160pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A161pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A180pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1A181pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E120pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E140pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E141pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E160pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E161pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E180pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1E181pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G120pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G140pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G141pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G160pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G161pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL1G180pp,3.46345564505807,6.2,9.272864489640641,4.2,3.1717064101847003,3.2680205804032005,9.31623008047006,16.616666665
LPLIPAL1G181pp,3.3951670093442203,6.2,16.3194538084558,4.2,3.3244734304505803,3.2680205804032005,9.62028480071082,16.616666665
LPLIPAL2A120,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A140,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A141,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A160,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A161,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A180,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2A181,3.8743483812992996,6.2,78.69203493125269,4.2,2.80918077228925,3.2680205804032005,8.79190483070977,16.616666665
LPLIPAL2ATE120,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE140,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE141,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE160,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE161,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE180,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATE181,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG120,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG140,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG141,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG160,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG161,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG180,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2ATG181,4.5134277104943,6.2,60.939921283614105,4.2,3.2512020508806403,3.2680205804032005,9.12730324655682,16.616666665
LPLIPAL2E120,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E140,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E141,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E160,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E161,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E180,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2E181,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G120,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G140,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G141,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G160,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G161,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G180,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LPLIPAL2G181,4.96630719459579,6.2,70.95511397844909,4.2,3.0556622565581297,3.2680205804032005,8.63822165877043,16.616666665
LSERDHr_f,3.6030399908141697,6.2,8.75928626340847,4.2,4.07478148165011,3.2680205804032005,28.8795380356222,16.616666665
LSERDHr_b,3.81165249667185,6.2,6.54384597382893,4.2,2.45217293639656,3.2680205804032005,25.9471384415003,16.616666665
LYSabcpp,18.426755589479,6.2,8.96273611972933,4.2,5.83261395968354,3.2680205804032005,5.960311590607571,16.616666665
LYSAM_f,6.13039227942455,6.2,6.60197172550686,4.2,3.12674832836956,3.2680205804032005,11.1370416311202,16.616666665
LYSAM_b,6.13039227942455,6.2,6.60197172550686,4.2,3.12674832836956,3.2680205804032005,11.1370416311202,16.616666665
LYSDC,12.1752193562661,6.2,31.2362234610073,4.2,3.0614171908732004,3.2680205804032005,30.0,30.0
LYSt2pp,5.97797823373775,6.2,9.681409568360749,4.2,4.60079409056445,3.2680205804032005,13.8298283363735,16.616666665
LYSt3pp,7.08744238833745,6.2,51.4266425638526,4.2,7.34904554633955,3.2680205804032005,23.2719016261346,16.616666665
LYStex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LYStex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LYSTRS,5.11250780336366,6.2,6.54026436603574,4.2,2.67438748295256,3.2680205804032005,3.4,3.4
LYXI,4.7581207970345005,6.2,5.35167572464651,4.2,2.79121407710666,3.2680205804032005,10.0629758655052,16.616666665
LYXt2pp,5.72256130849042,6.2,10.8226411611184,4.2,9.677528891121359,3.2680205804032005,20.426197295454603,16.616666665
LYXtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
LYXtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
M1PD_f,5.490688100742299,6.2,6.189461705059349,4.2,2.81472025049684,3.2680205804032005,190.0,190.0
M1PD_b,6.729101205426919,6.2,6.576023541201299,4.2,2.6900329708213104,3.2680205804032005,10.3863277353591,16.616666665
MACPD,3.68447912548275,6.2,8.85987966614543,4.2,4.06944155802578,3.2680205804032005,12.9292575223014,16.616666665
MALCOAMT,2.77486067546279,6.2,0.00245481662751423,0.00245481662751423,0.00245481662751423,0.00245481662751423,4.97329293554891,16.616666665
MALDDH,6.338369777394051,6.2,5.328554873930349,4.2,2.52876982823756,3.2680205804032005,13.6644243415909,16.616666665
MALDt2_2pp,6.6444308102921505,6.2,12.4715894825717,4.2,5.82011072832753,3.2680205804032005,14.784634558831598,16.616666665
MALDtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MALDtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MALS,46.2731746797828,6.2,70.1659565032491,4.2,32.5593334564113,3.2680205804032005,48.1,48.1
MALt2_2pp,8.11531850059747,6.2,26.5946434544139,4.2,5.586282793663571,3.2680205804032005,12.465397170075901,16.616666665
MALt2_3pp,9.56063499347358,6.2,17.2547111454113,4.2,4.11157968625178,3.2680205804032005,10.5346561944866,16.616666665
MALt3pp,5.7507142713893495,6.2,12.779871709769301,4.2,7.08997390084491,3.2680205804032005,17.0455578167887,16.616666665
MALTabcpp,35.176783083334996,6.2,9.182362073869632,4.2,4.89870748782629,3.2680205804032005,5.9251504985188,16.616666665
MALTATr_f,4.6868151408388,6.2,7.45089023981007,4.2,3.70391358146906,3.2680205804032005,14.7933925898806,16.616666665
MALTATr_b,4.6868151408388,6.2,7.45089023981007,4.2,3.70391358146906,3.2680205804032005,14.7933925898806,16.616666665
MALtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MALtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MALTHXabcpp,21.069819692881,6.2,9.636534423949868,4.2,2.6517352020418103,3.2680205804032005,6.759456959872839,16.616666665
MALTHXtexi,6.737944857108981,6.2,8.90619874463122,4.2,4.4288894829161,3.2680205804032005,17.0895700918179,16.616666665
MALTPTabcpp,21.069819692881,6.2,9.636534423949868,4.2,2.6517352020418103,3.2680205804032005,6.759456959872839,16.616666665
MALTptspp,16.8367321310276,6.2,50.8081571398236,4.2,4.18398539924944,3.2680205804032005,8.03005513017519,16.616666665
MALTPTtexi,6.737944857108981,6.2,8.90619874463122,4.2,4.4288894829161,3.2680205804032005,17.0895700918179,16.616666665
MALTtexi,6.737944857108981,6.2,8.90619874463122,4.2,4.4288894829161,3.2680205804032005,17.0895700918179,16.616666665
MALTTRabcpp,35.176783083334996,6.2,9.182362073869632,4.2,4.89870748782629,3.2680205804032005,5.9251504985188,16.616666665
MALTTRtexi,6.737944857108981,6.2,8.90619874463122,4.2,4.4288894829161,3.2680205804032005,17.0895700918179,16.616666665
MALTTTRabcpp,35.176783083334996,6.2,9.182362073869632,4.2,4.89870748782629,3.2680205804032005,5.9251504985188,16.616666665
MALTTTRtexi,6.737944857108981,6.2,8.90619874463122,4.2,4.4288894829161,3.2680205804032005,17.0895700918179,16.616666665
MAN1PT2,7.08208745179238,6.2,8.43283823160346,4.2,4.02179342803101,3.2680205804032005,15.0287922908539,16.616666665
MAN6PI_f,11.709093551668198,6.2,10.195774613655301,4.2,2.93530263283605,3.2680205804032005,12.237332930455999,16.616666665
MAN6PI_b,12.0106534647529,6.2,13.4965738518818,4.2,2.81726386799106,3.2680205804032005,15.9538165855486,16.616666665
MAN6Pt6_2pp,5.62854435391376,6.2,9.48772597318746,4.2,3.09304658452263,3.2680205804032005,10.2124374399822,16.616666665
MAN6Ptex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
MAN6Ptex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.83509401773459,16.616666665
MANAO_f,4.725498407396549,6.2,5.389052621988701,4.2,2.5596447363665495,3.2680205804032005,11.600672569275,16.616666665
MANAO_b,7.50478605457804,6.2,5.89775281528862,4.2,2.95565645175981,3.2680205804032005,9.2998225391612,16.616666665
MANGLYCptspp,8.29330333289233,6.2,40.884605174267996,4.2,2.86935683143255,3.2680205804032005,7.365074108888639,16.616666665
MANGLYCtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MANGLYCtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MANPGH,25.1328639467997,6.2,12.6451091022919,4.2,5.75577861418067,3.2680205804032005,8.8071683699027,16.616666665
MANptspp,10.5522131200296,6.2,24.3938713514248,4.2,2.4038813005323196,3.2680205804032005,7.345503469992981,16.616666665
MANtex_f,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MANtex_b,26.7276713074407,6.2,16.3738521832056,4.2,2.27886986505855,3.2680205804032005,85.5179923917316,16.616666665
MC6PH,14.0313592439355,6.2,42.8230486229967,4.2,6.17779963132828,3.2680205804032005,19.8174652420511,16.616666665
MCITD,5.46329728587358,6.2,22.6714957215784,4.2,3.41747502438425,3.2680205804032005,8.76555047305349,16.616666665
MCITL2_f,6.4223155269111505,6.2,9.62180248466948,4.2,3.45067326694159,3.2680205804032005,19.0,19.0
MCITL2_b,5.70341996715415,6.2,6.6615278029382194,4.2,3.2988985679609706,3.2680205804032005,12.1362343912729,16.616666665
